X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
-15.41667,13.56667,Ndowen,573918,2412464,,134,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.33333,13.56667,Ndakaru,573919,2412478,,29,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.36667,13.4,Naneko,573920,2412483,,159,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-13.95,13.55,Musa Kunda,573921,2412489,,168,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.6,13.38333,Munku Talla,573922,2412493,,71,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.01944,13.5825,Misira,573923,2412516,,83,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.23111,13.51972,Memmeh,573924,2412534,,493,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-16.52333,13.49278,Medina Kanuma,573925,2412547,,764,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.28333,13.38333,Mbye Kunda,573926,2412556,,271,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-16.00361,13.58167,Mbamori Kunda,573927,2412575,,212,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.96667,13.23333,Mayork,573928,2412589,,528,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.63333,13.41667,Massembe,573929,2412593,,938,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.91667,13.51667,Mara Magai,573930,2412600,,709,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.7,13.43333,Mandina,573931,2412629,,170,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.75,13.43333,Madina Tunjang,573932,2412664,,797,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.31667,13.65,Madina Njugari,573933,2412671,,400,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.58333,13.43333,Lamoi,573944,2412742,,121,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.8,13.48333,Lama,573945,2412750,,182,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.1025,13.33361,Kuyang,573946,2412755,,17,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.86667,13.45,Kusalang,573947,2412762,,251,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.88333,13.48333,Kur Kur Yoro Mballow,573948,2412767,,306,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.0,13.66667,Kununku,573949,2412773,,210,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.11667,13.33333,Kundam Demba,573950,2412797,,396,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.43333,13.53333,Kumbijae,573951,2412804,,623,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.91667,13.33333,Kuli Kunda,573952,2412814,,556,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-13.9,13.4,Kukuyel,573953,2412817,,152,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.7,13.55,Kujew,573954,2412818,,206,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.38333,13.31667,Kossemar Momadu Sutu,573956,2412834,,281,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.48333,13.35,Korro Jula Kunda,573957,2412838,,323,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.16667,13.71667,Konteh,573958,2412842,,59,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.75,13.25,Kombo South District,573959,2412849,,67244,,ADM2,,GM,,,,,,,0,0,8,GM,3,county,import,
-16.66667,13.36667,Kombo North District,573960,2412850,,187065,,ADM2,,GM,,,,,,,0,0,9,GM,3,county,import,
-16.51667,13.21667,Kombo East District,573961,2412851,,29387,,ADM2,,GM,,,,,,,0,0,7,GM,3,county,import,
-16.66667,13.25,Kombo Central District,573962,2412852,,89828,,ADM2,,GM,,,,,,,0,0,8,GM,3,county,import,
-15.55,13.4,Kohel,573963,2412869,,66,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.2,13.75,Kofa,573964,2412870,,84,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.08333,13.38333,Kobotor,573965,2412871,,157,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.06722,13.50722,Kinteh Kunda,573966,2412877,,592,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-16.0,13.33333,Kiang West District,573967,2412885,,14842,,ADM2,,GM,,,,,,,0,0,6,GM,3,county,import,
-15.63333,13.41667,Kiang East,573968,2412886,,6521,,ADM2,,GM,,,,,,,0,0,5,GM,3,county,import,
-15.75,13.4,Kiang Central,573969,2412887,,7946,,ADM2,,GM,,,,,,,0,0,5,GM,3,county,import,
-15.31667,13.55,Demba Kunda,574032,2413597,,185,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.26667,13.38333,Demati Kunda,574033,2413605,,302,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.4,13.66667,Darusalam,574034,2413619,,141,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.08083,13.52778,Darusalam,574035,2413621,,249,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-16.13222,13.59361,Daru Lohen,574036,2413625,,245,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-16.01833,13.59194,Daru,574037,2413629,,136,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.13333,13.28333,Dandugu,574040,2413646,,282,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.4,13.6,Dafa,574041,2413650,,190,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.3,13.36667,Dabatu,574042,2413651,,93,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.25,13.55,Choya,574043,2413656,,187,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.85,13.58333,Cheedy Wollof,574044,2413663,,49,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.45,13.58333,Checken,574045,2413665,,140,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.55,13.46667,Charjel,574046,2413669,,381,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.66667,13.35,Charen,574047,2413671,,230,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.33333,13.36667,Changally Chewdu,574048,2413673,,348,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.66667,13.58333,Changai,574049,2413674,,496,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.08333,13.63333,Busura,574050,2413692,,215,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.73333,13.51667,Boraba,574063,2413768,,468,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.9,13.25,Bondali Tenda,574064,2413771,,182,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.78333,13.58333,Birong Kunda,574065,2413778,,148,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.53333,13.41667,Biranoya,574066,2413781,,53,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-14.38333,13.45,Berry Narbeh,574067,2413794,,152,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.45,13.48333,Bangaly,574082,2413887,,24,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-6.1219,14.7328,Sokolo,574114,2450849,,4374,,PPL,,ML,,,,,,,0,0,4,ML,3,locality,import,
-15.13333,13.6,Bamba Kolong,574083,2413896,,70,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.76667,13.4,Bambako,574084,2413898,,381,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.61667,13.48333,Balingho,574085,2413907,,252,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.36667,13.66667,Balanghar Wharf Town,574086,2413911,,22,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-16.14444,13.50444,Bakang,574087,2413922,,458,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.96667,13.28333,Bajiran,574088,2413932,,59,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-15.88333,13.31667,Bajana,574089,2413935,,907,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-14.1,13.33333,Badari,574090,2413956,,600,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.3,13.6,Babou Jobe,574091,2413957,,236,,PPL,,GM,,,,,,,0,0,2,GM,3,locality,import,
-15.18333,13.56667,Anias Kunda,574092,2413963,,123,,PPL,,GM,,,,,,,0,0,1,GM,3,locality,import,
-11.6,11.46667,Tougue Prefecture,574093,2414544,,132086,,ADM2,,GN,,,,,,,0,0,9,GN,3,county,import,
10.03876,37.03959,Zahānah,574151,2464037,,3765,,PPL,,TN,,,,,,,0,0,4,TN,3,locality,import,
121.2139,13.8791,Padre Garcia,266831,1696742,1185548,4304,Town,PPLA3,Calabarzon,PH,23424934,Philippines,106,106,21,1,3,3,4,PH,2,locality,import,
29.44669,-1.18666,Rutshuru,266838,206047,1296276,0,Town,PPL,Nord-Kivu,CD,23424780,République Démocratique du Congo,60,60,12,1,2,2,4,CD,2,locality,import,
43.2839,17.46674,Al ‘Araj,742456,7856534,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
42.88444,11.78528,Tadjoura,266846,220782,1310966,22193,Town,PPLA,Tadjoura,DJ,23424797,جيبوتي,28,28,6,1,2,2,7,DJ,2,locality,import,
-22.73333,16.15,Fundo Das Figueiras,266849,3374594,1310765,0,Town,PPL,Boa Vista,CV,23424794,Cabo Verde,52,52,11,1,2,2,0,CV,2,locality,import,
-22.75,16.01667,João Barrosa,266850,3374540,1310776,0,Town,PPL,Boa Vista,CV,23424794,Cabo Verde,35,35,7,1,2,2,0,CV,2,locality,import,
49.58333,-16.91667,Soanierana Ivongo,266857,1056386,1364374,39271,Town,PPL,Toamasina,MG,23424883,Madagascar,29,29,6,1,2,2,7,MG,2,locality,import,
-15.8,13.4,Kwinella,266859,2412753,1321937,0,Town,PPL,Lower River,GM,23424821,The Gambia,108,108,22,1,3,3,0,GM,2,locality,import,
34.16938,-11.8248,Chintheche,266856,930727,1366151,0,Town,PPL,Nkhata Bay,MW,23424889,Malawi,58,58,12,1,2,2,4,MW,2,locality,import,
35.26199,-16.91995,Nsanje,266861,924572,1368847,21774,Town,PPLA2,Nsanje,MW,23424889,Malawi,80,80,16,1,3,3,7,MW,2,locality,import,
34.33322,-14.3779,Dedza,266862,930025,1366480,15608,Town,PPLA2,Dedza,MW,23424889,Malawi,82,82,17,1,3,3,6,MW,2,locality,import,
-5.66654,11.31755,Sikasso,266863,2451185,1375686,144786,Town,PPLA,Sikasso,ML,23424891,Mali,61,61,12,1,2,2,9,ML,2,locality,import,
57.47,-20.24194,Rose Hill,266866,934069,1377467,0,Town,PPL,Plaines Wilhems,MU,23424894,Mauritius,85,85,17,1,3,3,0,MU,2,locality,import,
-16.76667,14.01667,Palmarin,266867,2246842,1416737,0,Town,PPL,Fatick,SN,23424943,Sénégal,61,61,12,1,2,2,0,SN,2,locality,import,
0.73333,6.88333,Agou Gadzepe,266868,2368301,1437971,0,Town,PPL,Plateaux,TG,23424965,Togo,33,33,7,1,2,2,0,TG,2,locality,import,
10.88383,33.80119,Al Ma'i,266870,2473569,1441802,0,Town,PPL,Madanin,TN,23424967,Tunisia,50,50,10,1,2,2,0,TN,2,locality,import,
29.73283,-0.78828,Kanungu,266872,7732525,1452027,0,Town,ADM3,Kanungu,UG,23424974,Uganda,80,80,16,1,3,3,0,UG,2,locality,import,
29.6,-0.8,Kigezi,266873,213222,1452551,0,Town,PPL,Kisoro,CD,23424974,Uganda,68,68,14,1,2,2,0,CD,2,locality,import,
28.18136,-15.76911,Kafue,266880,915883,1566193,47554,Town,PPL,Lusaka,ZM,23425003,Zambia,91,91,18,1,3,3,7,ZM,2,locality,import,
-4.04358,34.09631,Ain el Aouda,266881,2560886,1529908,0,Town,PPL,تازة ـ الحسيمة ـ تاونات,MA,23424893,المغرب,45,45,9,1,2,2,0,MA,2,locality,import,
-6.67575,32.10488,Ait Attab,266882,2560449,1530149,0,Town,PPL,تادلة ـ أزيلال,MA,23424893,المغرب,47,47,10,1,2,2,0,MA,2,locality,import,
-11.34,28.48,Tan-Tan Plage,266883,2530238,1540903,0,Town,PPL,كلميم ـ السمارة,MA,23424893,المغرب,36,36,7,1,2,2,0,MA,2,locality,import,
91.413,24.38044,Habiganj,266889,1185209,1915072,88760,Town,PPL,Sylhet,BD,23424759,Bangladesh,33,33,7,1,2,2,8,BD,2,locality,import,
89.84064,23.60612,Faridpur,266890,1203344,1915053,112187,Town,PPL,Dhaka,BD,23424759,Bangladesh,105,105,21,1,3,3,9,BD,2,locality,import,
92.33341,20.75729,Dakhinpara,266891,1205540,1915037,0,Town,PPL,Chittagong,BD,23424759,Bangladesh,80,80,16,1,3,3,3,BD,2,locality,import,
90.71768,23.92298,Narsingdi,266899,1185117,1915170,281080,Town,PPL,Dhaka,BD,23424759,Bangladesh,84,84,17,1,3,3,10,BD,2,locality,import,
90.83005,22.9443,Lakshmipur,266900,1196292,1915130,61703,Town,PPL,Chittagong,BD,23424759,Bangladesh,28,28,6,1,2,2,8,BD,2,locality,import,
43.2339,17.20932,Al Mirbah,750387,8022231,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
35.15624,32.55301,Musheirifa,266909,294141,1967717,0,Town,PPL,Haifa,IL,23424852,Israel,26,26,5,1,2,2,0,IL,2,locality,import,
34.60202,31.55701,Or HaNer,266910,293965,1967803,0,Town,PPL,Southern,IL,23424852,Israel,67,67,14,1,2,2,0,IL,2,locality,import,
35.4762,32.48126,Reshafim,266911,293718,1967899,0,Town,PPL,Northern,IL,23424852,Israel,41,41,8,1,2,2,0,IL,2,locality,import,
80.4664,7.2457,Hingula,266920,1244115,2177803,0,Town,PPL,Sabaragamuwa,LK,23424778,Sri Lanka,38,38,8,1,2,2,0,LK,2,locality,import,
79.96,7.0047,Kadawata,266921,1242662,2178676,0,Town,PPL,Western,LK,23424778,Sri Lanka,87,87,18,1,3,3,0,LK,2,locality,import,
81.0299,6.9536,Hali Ela,266922,1245049,2189625,0,Town,PPL,Uva,LK,23424778,Sri Lanka,30,30,6,1,2,2,0,LK,2,locality,import,
48.26667,30.33333,Faraḩābād,266929,68480,2226853,0,Suburb,PPLX,Khuzestan,IR,23424851,Iran,31,31,6,1,2,2,0,IR,2,neighbourhood,import,
47.1342,34.3854,Taq-e Bostan,266937,113244,2255253,0,Town,PPLX,Kermanshah,IR,23424851,Iran,58,58,12,1,2,2,0,IR,2,locality_gp_neighbourhood_gn,import,
78.54188,50.75617,Moldary,266938,1520885,2260293,10747,Town,PPL,Pavlodar,KZ,23424871,Kazakhstan,52,52,11,1,2,2,6,KZ,2,locality,import,
80.38538,44.22429,Khorgos,266939,1522684,2264537,0,Town,PPL,Almaty,KZ,23424871,Kazakhstan,37,37,7,1,2,2,0,KZ,2,locality,import,
-70.76818,8.27562,Parroquia Andrés Bello,759152,8181722,,18742,,ADM3,,VE,,,,,,,0,0,6,VE,3,localadmin,import,
-70.20135,8.60232,Parroquia Barinas,759158,8181728,,100081,,ADM3,,VE,,,,,,,0,0,9,VE,3,localadmin,import,
85.45934,27.62881,kankrabari Dovan,759629,8199102,,10000,,PPL,,NP,,,,,,,0,0,5,NP,3,locality,import,
35.04416,31.93221,Modiin Ilit,759664,8199378,,48639,,PPL,,IL,,,,,,,0,0,7,IL,3,locality,import,
34.99081,31.87111,Nof Ayalon,759665,8199379,,5000,,PPL,,IL,,,,,,,0,0,4,IL,3,locality,import,
35.03428,31.90977,Kfar Rut,759666,8199380,,204,,PPL,,IL,,,,,,,0,0,2,IL,3,locality,import,
35.01763,31.91931,Shilat,759667,8199381,,485,,PPL,,IL,,,,,,,0,0,2,IL,3,locality,import,
35.0215,31.92973,Hashmonaim,759668,8199382,,2610,,PPL,,IL,,,,,,,0,0,4,IL,3,locality,import,
35.03222,31.91764,Lapid,759669,8199383,,2497,,PPL,,IL,,,,,,,0,0,4,IL,3,locality,import,
35.03669,31.91982,Kfar NaOranim,759670,8199384,,2509,,PPL,,IL,,,,,,,0,0,4,IL,3,locality,import,
35.03583,31.84876,Mevo horon,759671,8199385,,1771,,PPL,,IL,,,,,,,0,0,3,IL,3,locality,import,
35.04853,31.96396,Nili,759672,8199388,,846,,PPL,,IL,,,,,,,0,0,2,IL,3,locality,import,
35.06553,31.96236,Na'ale,759673,8199389,,1035,,PPL,,IL,,,,,,,0,0,3,IL,3,locality,import,
24.483032,-20.450175,Xumaga,266973,,1265962,,Town,,Central,,23424755,Botswana,52,52,11,1,2,2,0,BW,1,locality,import,
43.32722,17.01055,Qullat ash Shidānī,742859,7865233,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.27336,17.02571,Sha‘b as Sirr,742862,7865236,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3201,17.01206,As Sayāl,742863,7865237,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.31753,17.01579,Ar Rakibah,742864,7865238,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.31514,17.01824,‘Aytam,742865,7865239,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.30974,17.02422,Shawbān,742866,7865240,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33637,17.15724,Al Kitnā’,742889,7865263,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.26644,17.10765,Ḩiyāf al Ḩabīl,742922,7865296,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.26362,17.10547,Ḩayd al Mithlah,742923,7865297,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35627,17.14854,Al Idhānah,742893,7865267,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36774,17.11256,Nayd al Ghamīr,742894,7865268,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.26393,17.10826,Aş Şamiţah,742937,7865311,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.25988,17.10773,Ḩiyāf al Ḩujayl,742938,7865312,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.28414,17.19647,Nayd al Khudhlah,743001,7865379,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.40087,16.68717,Ash Shiţir,742075,7855154,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34876,16.67063,Al Jabjab,742156,7855238,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35036,16.67354,Qabr Ḩiţā’,742157,7855239,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35029,16.67671,Al Marwānīyah,742158,7855240,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3559,16.67648,Al Ḩarīq,742159,7855241,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34521,16.66854,An Nuqayl,742186,7855269,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34551,16.66668,Sha‘bat Hayjān Shudhlah,742188,7855271,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.32882,16.64331,Al Mujārīn,742216,7855305,,4,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
43.32637,16.64315,Al Mishbāb,742217,7855306,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.32989,16.64279,As Sakḩ,742218,7855307,,2,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
43.33069,16.63622,Da‘yal,742219,7855308,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3283,16.65509,Ash Shayţānīyah,742220,7855309,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.32644,16.64006,Al Gharbī,742221,7855310,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33161,16.64256,Al Khuzay‘,742222,7855311,,1,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
43.32408,16.64356,Aş Şarīr,742223,7855312,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34896,16.65461,Dimn ‘Ash,742224,7855313,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34658,16.65602,Ţāhir al ‘Arajī,742225,7855314,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34554,16.65006,Al Maj‘ūr,742226,7855315,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34829,16.65986,Mawşil,742227,7855316,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3425,16.66198,Sūq al Aḩad,742228,7855317,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34443,16.66048,Al Khatwah,742229,7855318,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34541,16.66113,Al Qā’im,742230,7855319,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34295,16.65565,Ash Shabir,742231,7855320,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35172,16.65083,Sha‘b Maghbash,742251,7855341,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35598,16.68646,Sha‘b al Maswaq,742260,7855350,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36299,16.68201,Jadwah,742261,7855351,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36627,16.6747,Aş Şamāḩanī,742262,7855352,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36959,16.67608,Aş Şawāni‘,742263,7855353,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36993,16.67789,Az̧ Z̧ihār,742264,7855354,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36408,16.67738,Gharibah,742265,7855355,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3683,16.67534,‘Aşirī,742266,7855356,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3703,16.673,Wa‘d al Farakh,742267,7855357,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36749,16.67324,Majrān al Aḩmar,742268,7855358,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36512,16.67368,Aş Şalw,742269,7855359,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.37071,16.66997,Sa‘āw al Madw,742270,7855360,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.37116,16.67073,Jawziyād,742271,7855361,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3612,16.67413,‘Anmī,742272,7855362,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36728,16.67109,Az̧ Z̧ahirah,742273,7855364,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36862,16.67098,Al Jufrah,742274,7855365,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36926,16.66922,Ḩūjimī,742275,7855366,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35717,16.68001,Ar Riyānī,742276,7855367,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.40371,17.39983,Āl Hitāfir,742387,7856466,,15,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.46692,17.44106,As Suqāf,742394,7856473,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.46167,17.42656,Şafwān,742395,7856474,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.47009,17.43038,Ash Shānah,742396,7856475,,15,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.46791,17.48799,Āl Majḩūd,742401,7856480,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.47612,17.4884,Ash Shuraythā’,742402,7856481,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36284,17.37101,Aş Şama‘,742403,7856482,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.41843,17.36372,Al Jalhah,742413,7856492,,6,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
43.4204,17.3663,Ash Shāmīyah,742414,7856493,,10,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
43.36678,17.48116,Ḩişn al ‘Uqlah,742415,7856494,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36723,17.48758,Daḩrat aş Şawḩ,742416,7856495,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35352,17.37619,Ar Rad·hah,742417,7856496,,1,,PPLF,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33797,17.46632,Shukhmah,742418,7856497,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.35027,17.37774,Ar Rānah,742419,7856498,,4,,PPLF,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36126,17.42741,Nayd aş Şu‘ayn,742420,7856499,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34483,17.44612,Baghūr Na‘wah,742423,7856501,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34188,17.44943,Shu‘nab,742424,7856502,,1,,PPLF,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34827,17.44413,Aţ Ţarīq,742425,7856503,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34606,17.43936,Al ‘Ara‘rī,742426,7856504,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34292,17.44863,Al Mashqaf,742427,7856505,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33796,17.45423,Aţ Ţulayḩ,742428,7856506,,1,,PPLF,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.34067,17.4479,Shurayţ,742431,7856509,,1,,PPLF,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33145,17.46151,Mabāyid,742432,7856510,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.3298,17.46447,As Sarīr,742433,7856511,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33,17.46499,Ash Shalakh,742434,7856512,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.33025,17.46568,Ash Sharajayn,742435,7856513,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.32944,17.46625,Ath Thawmarān,742436,7856514,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.27192,17.47713,Aţ Ţa‘ţa‘ān,742449,7856527,,9,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.32205,17.44794,Āl Tā’,742450,7856528,,9,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.30337,17.45628,Al ‘Arijayn,742451,7856529,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
