,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
4547,,,101793857.0,,,,679806.0,Q75519,,,,,,,,7.0,,,,,2354
4548,039d68cc-8f76-11e1-848f-cfd5bf3ef515,,101793859.0,,,,685457.0,Q853209,,,,,,866877.0,,1288301.0,,,,,2354
4549,039ff754-8f76-11e1-848f-cfd5bf3ef515,,101793863.0,,,,678587.0,Q75716,,,,,,871886.0,,1083598.0,,,,,2354
4550,,,101793873.0,,,,663894.0,Q633314,,,,,,882693.0,,916559.0,,,,,2354
4551,03a1db5a-8f76-11e1-848f-cfd5bf3ef515,,101793887.0,,,,673617.0,Q1075754,,,,,,875550.0,,411562.0,,,,,2354
4552,,,101793889.0,,,,862909.0,Q977930,,,,,,,,129749.0,,,,,2354
4553,,,101793827.0,,,,670655.0,Q12146320,,,,,,877726.0,,412126.0,,,,,2354
4554,12b4265c-8f76-11e1-848f-cfd5bf3ef515,,101794489.0,,,,3174885.0,Q40952,,,,,Lentiai,717193.0,,978549.0,,,,,78
4555,12b82356-8f76-11e1-848f-cfd5bf3ef515,,101794495.0,,,,3167634.0,Q41023,,,,,Santa Giustina,723523.0,,909746.0,,,,,80
4556,,,101740929.0,,,,6168326.0,Q1808502,,,,,"Trail, British Columbia",9923.0,,247675.0,,,,,2346
4557,01f6874c-8f76-11e1-848f-cfd5bf3ef515,,85797753.0,,,,2753174.0,Q1921467,,,,,Jutphaas,730559.0,,1079825.0,,,,,90
4558,,,85797757.0,,,,2753174.0,Q1921467,,,,,Jutphaas,730560.0,,483797.0,,,,,90
4559,,,85797771.0,,,,2753082.0,Q12012941,,,,,Kanaleneiland,730604.0,,1158286.0,,,,,213
4560,,,101793865.0,,,,675033.0,Q75490,,,,,,874484.0,,262337.0,,,,,2354
4561,039d0396-8f76-11e1-848f-cfd5bf3ef515,,101793941.0,,,,686626.0,Q5060127,,,,,,866054.0,,1028304.0,,,,,2354
4562,,,101740947.0,,,,6085665.0,Q2957435,,,,,Nakusp,9717.0,,898360.0,,,,,558
4563,12b79e04-8f76-11e1-848f-cfd5bf3ef515,,101794517.0,,,,3168298.0,Q34451,,,,,San Giorgio in Bosco,722593.0,,146195.0,,,,,109
4564,12b162e6-8f76-11e1-848f-cfd5bf3ef515,,101794523.0,,,,3180491.0,Q34683,,,,,Carmignano di Brenta,712292.0,,254288.0,,,,,97
4565,,,85805413.0,,,,5108677.0,Q62473,,,,,"Queens Village, Queens",2361765.0,,1117387.0,,,,,1734
4566,,,101793955.0,,,,662943.0,Q12093622,,,,,,883503.0,,413625.0,,,,,2354
4567,,,85799559.0,,,,3110876.0,Q1650230,,,,,Sant Andreu,772634.0,,1168560.0,,,,,223
4568,,,85799567.0,,,,6544488.0,Q2001937,,,,,San Blas-Canillejas,772696.0,,1168561.0,,,,,156
4569,,,85805405.0,,,,4556493.0,Q4883378,,,,,"Bella Vista, Philadelphia",2361750.0,,1081143.0,,,,,712
4570,,,101740955.0,,,,6162949.0,Q1021037,,,,,"Terrace, British Columbia",9430.0,,274735.0,,,,,2277
4571,03a20a6c-8f76-11e1-848f-cfd5bf3ef515,,101793979.0,,,,673154.0,Q1068870,,,,,,875894.0,,1289949.0,,,,,2354
